exercicio,cod_ibge,populacao,instituicao,entregavel,periodo,periodicidade,status_relatorio,data_status,forma_envio,tipo_relatorio
2021,50,2809394,Governo do Estado do Mato Grosso do Sul,MSC Agregada,8,M,NA,2021-09-19T17:50:19Z,CSV,NA
2021,50,2809394,Governo do Estado do Mato Grosso do Sul,MSC Agregada,9,M,NA,2021-10-25T09:37:20Z,CSV,NA
2021,50,2809394,Governo do Estado do Mato Grosso do Sul,MSC Agregada,10,M,NA,2021-11-17T17:00:06Z,CSV,NA
2021,50,2809394,Governo do Estado do Mato Grosso do Sul,MSC Agregada,11,M,NA,2021-12-17T12:00:22Z,CSV,NA
2021,50,2809394,Governo do Estado do Mato Grosso do Sul,MSC Agregada,12,M,NA,2022-01-26T19:01:25Z,CSV,NA
2021,50,2809394,Governo do Estado do Mato Grosso do Sul,MSC Encerramento,1,A,NA,2022-02-09T21:56:41Z,CSV,NA
2021,50,2809394,Governo do Estado do Mato Grosso do Sul,Balanço Anual (DCA),1,A,HO,2022-03-30T17:36:01Z,M,P
2021,50,2809394,Governo do Estado do Mato Grosso do Sul,Relatório de Gestão Fiscal,1,Q,RE,2021-05-28T18:37:51Z,M,P
2021,50,2809394,Governo do Estado do Mato Grosso do Sul,Relatório de Gestão Fiscal,2,Q,HO,2021-09-30T18:19:00Z,M,P
2021,50,2809394,Governo do Estado do Mato Grosso do Sul,Relatório de Gestão Fiscal,3,Q,HO,2022-01-28T16:58:45Z,M,P
2021,50,2809394,Governo do Estado do Mato Grosso do Sul,Relatório Resumido de Execução Orçamentária,1,B,HO,2021-03-30T19:12:47Z,M,P
2021,50,2809394,Governo do Estado do Mato Grosso do Sul,Relatório Resumido de Execução Orçamentária,2,B,HO,2021-05-28T17:54:15Z,M,P
2021,50,2809394,Governo do Estado do Mato Grosso do Sul,Relatório Resumido de Execução Orçamentária,3,B,HO,2021-07-30T15:59:33Z,M,P
2021,50,2809394,Governo do Estado do Mato Grosso do Sul,Relatório Resumido de Execução Orçamentária,4,B,HO,2021-09-30T18:17:11Z,M,P
2021,50,2809394,Governo do Estado do Mato Grosso do Sul,Relatório Resumido de Execução Orçamentária,5,B,HO,2021-11-30T18:12:48Z,M,P
2021,50,2809394,Governo do Estado do Mato Grosso do Sul,Relatório Resumido de Execução Orçamentária,6,B,HO,2022-01-28T16:57:03Z,M,P
2021,50,2809394,Ministério Público do Estado do Mato Grosso do Sul,MSC Agregada,1,M,NA,2021-03-02T12:02:13Z,CSV,NA
2021,50,2809394,Ministério Público do Estado do Mato Grosso do Sul,MSC Agregada,2,M,NA,2021-03-21T10:52:51Z,CSV,NA
2021,50,2809394,Ministério Público do Estado do Mato Grosso do Sul,MSC Agregada,3,M,NA,2021-04-26T12:03:00Z,CSV,NA
2021,50,2809394,Ministério Público do Estado do Mato Grosso do Sul,MSC Agregada,4,M,NA,2021-05-27T10:56:19Z,CSV,NA
2021,50,2809394,Ministério Público do Estado do Mato Grosso do Sul,MSC Agregada,5,M,NA,2021-06-24T15:59:55Z,CSV,NA
2021,50,2809394,Ministério Público do Estado do Mato Grosso do Sul,MSC Agregada,6,M,NA,2021-07-19T12:10:59Z,CSV,NA
2021,50,2809394,Ministério Público do Estado do Mato Grosso do Sul,MSC Agregada,7,M,NA,2021-08-28T09:16:13Z,CSV,NA
2021,50,2809394,Ministério Público do Estado do Mato Grosso do Sul,MSC Agregada,8,M,NA,2021-09-19T17:50:22Z,CSV,NA
2021,50,2809394,Ministério Público do Estado do Mato Grosso do Sul,MSC Agregada,9,M,NA,2021-10-25T09:37:23Z,CSV,NA
2021,50,2809394,Ministério Público do Estado do Mato Grosso do Sul,MSC Agregada,10,M,NA,2021-11-17T17:00:09Z,CSV,NA
2021,50,2809394,Ministério Público do Estado do Mato Grosso do Sul,MSC Agregada,11,M,NA,2021-12-17T12:00:25Z,CSV,NA
2021,50,2809394,Ministério Público do Estado do Mato Grosso do Sul,MSC Agregada,12,M,NA,2022-01-26T19:01:29Z,CSV,NA
2021,50,2809394,Ministério Público do Estado do Mato Grosso do Sul,MSC Encerramento,1,A,NA,2022-02-09T21:56:55Z,CSV,NA
2021,50,2809394,Ministério Público do Estado do Mato Grosso do Sul,Relatório de Gestão Fiscal,1,Q,HO,2021-05-27T18:41:27Z,M,P
2021,50,2809394,Ministério Público do Estado do Mato Grosso do Sul,Relatório de Gestão Fiscal,2,Q,HO,2021-09-27T18:39:55Z,M,P
2021,50,2809394,Ministério Público do Estado do Mato Grosso do Sul,Relatório de Gestão Fiscal,3,Q,HO,2022-01-28T17:24:28Z,M,P
2021,50,2809394,Tribunal de Contas do Estado do Mato Grosso do Sul,MSC Agregada,1,M,NA,2021-03-02T12:02:13Z,CSV,NA
2021,50,2809394,Tribunal de Contas do Estado do Mato Grosso do Sul,MSC Agregada,2,M,NA,2021-03-21T10:52:51Z,CSV,NA
2021,50,2809394,Tribunal de Contas do Estado do Mato Grosso do Sul,MSC Agregada,3,M,NA,2021-04-26T12:02:59Z,CSV,NA
2021,50,2809394,Tribunal de Contas do Estado do Mato Grosso do Sul,MSC Agregada,4,M,NA,2021-05-27T10:56:19Z,CSV,NA
2021,50,2809394,Tribunal de Contas do Estado do Mato Grosso do Sul,MSC Agregada,5,M,NA,2021-06-24T15:59:54Z,CSV,NA
2021,50,2809394,Tribunal de Contas do Estado do Mato Grosso do Sul,MSC Agregada,6,M,NA,2021-07-19T12:10:58Z,CSV,NA
2021,50,2809394,Tribunal de Contas do Estado do Mato Grosso do Sul,MSC Agregada,7,M,NA,2021-08-28T09:16:12Z,CSV,NA
2021,50,2809394,Tribunal de Contas do Estado do Mato Grosso do Sul,MSC Agregada,8,M,NA,2021-09-19T17:50:21Z,CSV,NA
2021,50,2809394,Tribunal de Contas do Estado do Mato Grosso do Sul,MSC Agregada,9,M,NA,2021-10-25T09:37:22Z,CSV,NA
2021,50,2809394,Tribunal de Contas do Estado do Mato Grosso do Sul,MSC Agregada,10,M,NA,2021-11-17T17:00:08Z,CSV,NA
2021,50,2809394,Tribunal de Contas do Estado do Mato Grosso do Sul,MSC Agregada,11,M,NA,2021-12-17T12:00:24Z,CSV,NA
2021,50,2809394,Tribunal de Contas do Estado do Mato Grosso do Sul,MSC Agregada,12,M,NA,2022-01-26T19:01:28Z,CSV,NA
2021,50,2809394,Tribunal de Contas do Estado do Mato Grosso do Sul,MSC Encerramento,1,A,NA,2022-02-09T21:56:53Z,CSV,NA
2021,50,2809394,Tribunal de Contas do Estado do Mato Grosso do Sul,Relatório de Gestão Fiscal,1,Q,HO,2021-05-30T22:31:46Z,M,P
2021,50,2809394,Tribunal de Contas do Estado do Mato Grosso do Sul,Relatório de Gestão Fiscal,2,Q,HO,2021-09-30T22:33:33Z,M,P
2021,50,2809394,Tribunal de Contas do Estado do Mato Grosso do Sul,Relatório de Gestão Fiscal,3,Q,HO,2022-01-28T09:43:41Z,M,P
2021,50,2809394,Tribunal de Justiça do Estado do Mato Grosso do Sul,MSC Agregada,1,M,NA,2021-03-02T12:02:13Z,CSV,NA
2021,50,2809394,Tribunal de Justiça do Estado do Mato Grosso do Sul,MSC Agregada,2,M,NA,2021-03-21T10:52:51Z,CSV,NA
2021,50,2809394,Tribunal de Justiça do Estado do Mato Grosso do Sul,MSC Agregada,3,M,NA,2021-04-26T12:03:00Z,CSV,NA
2021,50,2809394,Tribunal de Justiça do Estado do Mato Grosso do Sul,MSC Agregada,4,M,NA,2021-05-27T10:56:19Z,CSV,NA
2021,50,2809394,Tribunal de Justiça do Estado do Mato Grosso do Sul,MSC Agregada,5,M,NA,2021-06-24T15:59:54Z,CSV,NA
2021,50,2809394,Tribunal de Justiça do Estado do Mato Grosso do Sul,MSC Agregada,6,M,NA,2021-07-19T12:10:58Z,CSV,NA
2021,50,2809394,Tribunal de Justiça do Estado do Mato Grosso do Sul,MSC Agregada,7,M,NA,2021-08-28T09:16:12Z,CSV,NA
2021,50,2809394,Tribunal de Justiça do Estado do Mato Grosso do Sul,MSC Agregada,8,M,NA,2021-09-19T17:50:22Z,CSV,NA
2021,50,2809394,Tribunal de Justiça do Estado do Mato Grosso do Sul,MSC Agregada,9,M,NA,2021-10-25T09:37:22Z,CSV,NA
2021,50,2809394,Tribunal de Justiça do Estado do Mato Grosso do Sul,MSC Agregada,10,M,NA,2021-11-17T17:00:09Z,CSV,NA
2021,50,2809394,Tribunal de Justiça do Estado do Mato Grosso do Sul,MSC Agregada,11,M,NA,2021-12-17T12:00:24Z,CSV,NA
2021,50,2809394,Tribunal de Justiça do Estado do Mato Grosso do Sul,MSC Agregada,12,M,NA,2022-01-26T19:01:29Z,CSV,NA
2021,50,2809394,Tribunal de Justiça do Estado do Mato Grosso do Sul,MSC Encerramento,1,A,NA,2022-02-09T21:56:55Z,CSV,NA
2021,50,2809394,Tribunal de Justiça do Estado do Mato Grosso do Sul,Relatório de Gestão Fiscal,1,Q,HO,2021-06-09T22:32:05Z,M,P
2021,50,2809394,Tribunal de Justiça do Estado do Mato Grosso do Sul,Relatório de Gestão Fiscal,2,Q,HO,2021-10-04T22:31:01Z,M,P
2021,50,2809394,Tribunal de Justiça do Estado do Mato Grosso do Sul,Relatório de Gestão Fiscal,3,Q,HO,2022-01-30T22:31:19Z,M,P
2021,43,11422973,Assembleia Legislativa do Estado do Rio Grande do Sul,MSC Agregada,1,M,NA,2021-02-25T08:24:07Z,CSV,NA
2021,43,11422973,Assembleia Legislativa do Estado do Rio Grande do Sul,MSC Agregada,2,M,NA,2021-03-24T11:30:23Z,CSV,NA
2021,43,11422973,Assembleia Legislativa do Estado do Rio Grande do Sul,MSC Agregada,3,M,NA,2021-04-29T11:12:40Z,CSV,NA
2021,43,11422973,Assembleia Legislativa do Estado do Rio Grande do Sul,MSC Agregada,4,M,NA,2021-05-13T10:01:02Z,CSV,NA
2021,43,11422973,Assembleia Legislativa do Estado do Rio Grande do Sul,MSC Agregada,5,M,NA,2021-06-11T09:12:45Z,CSV,NA
2021,43,11422973,Assembleia Legislativa do Estado do Rio Grande do Sul,MSC Agregada,6,M,NA,2021-07-16T12:08:50Z,CSV,NA
2021,43,11422973,Assembleia Legislativa do Estado do Rio Grande do Sul,MSC Agregada,7,M,NA,2021-08-11T11:06:24Z,CSV,NA
2021,43,11422973,Assembleia Legislativa do Estado do Rio Grande do Sul,MSC Agregada,8,M,NA,2021-09-14T09:47:23Z,CSV,NA
2021,43,11422973,Assembleia Legislativa do Estado do Rio Grande do Sul,MSC Agregada,9,M,NA,2021-10-14T12:02:44Z,CSV,NA
2021,43,11422973,Assembleia Legislativa do Estado do Rio Grande do Sul,MSC Agregada,10,M,NA,2021-11-11T16:18:31Z,CSV,NA
2021,43,11422973,Assembleia Legislativa do Estado do Rio Grande do Sul,MSC Agregada,11,M,NA,2021-12-13T11:43:18Z,CSV,NA
2021,43,11422973,Assembleia Legislativa do Estado do Rio Grande do Sul,MSC Agregada,12,M,NA,2022-01-24T10:47:36Z,CSV,NA
2021,43,11422973,Assembleia Legislativa do Estado do Rio Grande do Sul,MSC Encerramento,1,A,NA,2022-01-24T11:26:52Z,CSV,NA
2021,43,11422973,Assembleia Legislativa do Estado do Rio Grande do Sul,Relatório de Gestão Fiscal,1,Q,HO,2021-05-27T15:05:12Z,M,P
2021,43,11422973,Assembleia Legislativa do Estado do Rio Grande do Sul,Relatório de Gestão Fiscal,2,Q,HO,2021-09-29T15:55:20Z,M,P
2021,43,11422973,Assembleia Legislativa do Estado do Rio Grande do Sul,Relatório de Gestão Fiscal,3,Q,HO,2022-01-27T19:20:11Z,M,P
2021,43,11422973,Defensoria Pública do Estado do Rio Grande do Sul,MSC Agregada,1,M,NA,2021-02-25T08:24:08Z,CSV,NA
2021,43,11422973,Defensoria Pública do Estado do Rio Grande do Sul,MSC Agregada,2,M,NA,2021-03-24T11:30:23Z,CSV,NA
2021,43,11422973,Defensoria Pública do Estado do Rio Grande do Sul,MSC Agregada,3,M,NA,2021-04-29T11:12:41Z,CSV,NA
2021,43,11422973,Defensoria Pública do Estado do Rio Grande do Sul,MSC Agregada,4,M,NA,2021-05-13T10:01:02Z,CSV,NA
2021,43,11422973,Defensoria Pública do Estado do Rio Grande do Sul,MSC Agregada,5,M,NA,2021-06-11T09:12:45Z,CSV,NA
2021,43,11422973,Defensoria Pública do Estado do Rio Grande do Sul,MSC Agregada,6,M,NA,2021-07-16T12:08:51Z,CSV,NA
2021,43,11422973,Defensoria Pública do Estado do Rio Grande do Sul,MSC Agregada,7,M,NA,2021-08-11T11:06:25Z,CSV,NA
2021,43,11422973,Defensoria Pública do Estado do Rio Grande do Sul,MSC Agregada,8,M,NA,2021-09-14T09:47:24Z,CSV,NA
2021,43,11422973,Defensoria Pública do Estado do Rio Grande do Sul,MSC Agregada,9,M,NA,2021-10-14T12:02:45Z,CSV,NA
2021,43,11422973,Defensoria Pública do Estado do Rio Grande do Sul,MSC Agregada,10,M,NA,2021-11-11T16:18:32Z,CSV,NA
2021,43,11422973,Defensoria Pública do Estado do Rio Grande do Sul,MSC Agregada,11,M,NA,2021-12-13T11:43:19Z,CSV,NA
2021,43,11422973,Defensoria Pública do Estado do Rio Grande do Sul,MSC Agregada,12,M,NA,2022-01-24T10:47:37Z,CSV,NA
2021,43,11422973,Defensoria Pública do Estado do Rio Grande do Sul,MSC Encerramento,1,A,NA,2022-01-24T11:26:54Z,CSV,NA
2021,43,11422973,Defensoria Pública do Estado do Rio Grande do Sul,Relatório de Gestão Fiscal,1,Q,HO,2021-05-28T14:04:40Z,M,P
2021,43,11422973,Defensoria Pública do Estado do Rio Grande do Sul,Relatório de Gestão Fiscal,2,Q,HO,2021-09-30T16:50:43Z,M,P
2021,43,11422973,Defensoria Pública do Estado do Rio Grande do Sul,Relatório de Gestão Fiscal,3,Q,HO,2022-01-28T16:51:08Z,M,P
2021,43,11422973,Governo do Estado do Rio Grande do Sul,MSC Agregada,1,M,NA,2021-02-25T08:24:07Z,CSV,NA
2021,43,11422973,Governo do Estado do Rio Grande do Sul,MSC Agregada,2,M,NA,2021-03-24T11:30:22Z,CSV,NA
2021,43,11422973,Governo do Estado do Rio Grande do Sul,MSC Agregada,3,M,NA,2021-04-29T11:12:40Z,CSV,NA
2021,43,11422973,Governo do Estado do Rio Grande do Sul,MSC Agregada,4,M,NA,2021-05-13T10:01:01Z,CSV,NA
2021,43,11422973,Governo do Estado do Rio Grande do Sul,MSC Agregada,5,M,NA,2021-06-11T09:12:44Z,CSV,NA
2021,43,11422973,Governo do Estado do Rio Grande do Sul,MSC Agregada,6,M,NA,2021-07-16T12:08:49Z,CSV,NA
2021,43,11422973,Governo do Estado do Rio Grande do Sul,MSC Agregada,7,M,NA,2021-08-11T11:06:21Z,CSV,NA
2021,43,11422973,Governo do Estado do Rio Grande do Sul,MSC Agregada,8,M,NA,2021-09-14T09:47:22Z,CSV,NA
2021,43,11422973,Governo do Estado do Rio Grande do Sul,MSC Agregada,9,M,NA,2021-10-14T12:02:42Z,CSV,NA
2021,43,11422973,Governo do Estado do Rio Grande do Sul,MSC Agregada,10,M,NA,2021-11-11T16:18:30Z,CSV,NA
2021,43,11422973,Governo do Estado do Rio Grande do Sul,MSC Agregada,11,M,NA,2021-12-13T11:43:15Z,CSV,NA
2021,43,11422973,Governo do Estado do Rio Grande do Sul,MSC Agregada,12,M,NA,2022-01-24T10:47:34Z,CSV,NA
2021,43,11422973,Governo do Estado do Rio Grande do Sul,MSC Encerramento,1,A,NA,2022-01-24T11:26:49Z,CSV,NA
2021,43,11422973,Governo do Estado do Rio Grande do Sul,Balanço Anual (DCA),1,A,HO,2022-04-27T21:05:22Z,M,P
2021,43,11422973,Governo do Estado do Rio Grande do Sul,Relatório de Gestão Fiscal,1,Q,HO,2021-05-28T11:12:10Z,M,P
2021,43,11422973,Governo do Estado do Rio Grande do Sul,Relatório de Gestão Fiscal,2,Q,RE,2021-11-30T10:52:10Z,M,P
2021,43,11422973,Governo do Estado do Rio Grande do Sul,Relatório de Gestão Fiscal,3,Q,HO,2022-01-28T10:10:09Z,M,P
2021,43,11422973,Governo do Estado do Rio Grande do Sul,Relatório Resumido de Execução Orçamentária,1,B,HO,2021-03-30T10:54:38Z,M,P
2021,43,11422973,Governo do Estado do Rio Grande do Sul,Relatório Resumido de Execução Orçamentária,2,B,HO,2021-05-28T11:14:45Z,M,P
2021,43,11422973,Governo do Estado do Rio Grande do Sul,Relatório Resumido de Execução Orçamentária,3,B,HO,2021-07-30T10:31:56Z,M,P
2021,43,11422973,Governo do Estado do Rio Grande do Sul,Relatório Resumido de Execução Orçamentária,4,B,HO,2021-09-30T09:55:03Z,M,P
2021,43,11422973,Governo do Estado do Rio Grande do Sul,Relatório Resumido de Execução Orçamentária,5,B,HO,2021-11-30T10:32:16Z,M,P
2021,43,11422973,Governo do Estado do Rio Grande do Sul,Relatório Resumido de Execução Orçamentária,6,B,HO,2022-01-28T10:07:08Z,M,P
2021,43,11422973,Ministério Público do Estado do Rio Grande do Sul,MSC Agregada,1,M,NA,2021-02-25T08:24:08Z,CSV,NA
2021,43,11422973,Ministério Público do Estado do Rio Grande do Sul,MSC Agregada,2,M,NA,2021-03-24T11:30:23Z,CSV,NA
2021,43,11422973,Ministério Público do Estado do Rio Grande do Sul,MSC Agregada,3,M,NA,2021-04-29T11:12:41Z,CSV,NA
2021,43,11422973,Ministério Público do Estado do Rio Grande do Sul,MSC Agregada,4,M,NA,2021-05-13T10:01:02Z,CSV,NA
2021,43,11422973,Ministério Público do Estado do Rio Grande do Sul,MSC Agregada,5,M,NA,2021-06-11T09:12:45Z,CSV,NA
2021,43,11422973,Ministério Público do Estado do Rio Grande do Sul,MSC Agregada,6,M,NA,2021-07-16T12:08:51Z,CSV,NA
2021,43,11422973,Ministério Público do Estado do Rio Grande do Sul,MSC Agregada,7,M,NA,2021-08-11T11:06:25Z,CSV,NA
2021,43,11422973,Ministério Público do Estado do Rio Grande do Sul,MSC Agregada,8,M,NA,2021-09-14T09:47:24Z,CSV,NA
2021,43,11422973,Ministério Público do Estado do Rio Grande do Sul,MSC Agregada,9,M,NA,2021-10-14T12:02:45Z,CSV,NA
2021,43,11422973,Ministério Público do Estado do Rio Grande do Sul,MSC Agregada,10,M,NA,2021-11-11T16:18:32Z,CSV,NA
2021,43,11422973,Ministério Público do Estado do Rio Grande do Sul,MSC Agregada,11,M,NA,2021-12-13T11:43:19Z,CSV,NA
2021,43,11422973,Ministério Público do Estado do Rio Grande do Sul,MSC Agregada,12,M,NA,2022-01-24T10:47:37Z,CSV,NA
2021,43,11422973,Ministério Público do Estado do Rio Grande do Sul,MSC Encerramento,1,A,NA,2022-01-24T11:26:53Z,CSV,NA
2021,43,11422973,Ministério Público do Estado do Rio Grande do Sul,Relatório de Gestão Fiscal,1,Q,HO,2021-05-28T16:52:42Z,M,P
2021,43,11422973,Ministério Público do Estado do Rio Grande do Sul,Relatório de Gestão Fiscal,2,Q,HO,2021-09-28T16:14:20Z,M,P
2021,43,11422973,Ministério Público do Estado do Rio Grande do Sul,Relatório de Gestão Fiscal,3,Q,HO,2022-01-27T11:17:37Z,M,P
2021,43,11422973,Tribunal de Contas do Estado do Rio Grande do Sul,MSC Agregada,1,M,NA,2021-02-25T08:24:08Z,CSV,NA
2021,43,11422973,Tribunal de Contas do Estado do Rio Grande do Sul,MSC Agregada,2,M,NA,2021-03-24T11:30:23Z,CSV,NA
2021,43,11422973,Tribunal de Contas do Estado do Rio Grande do Sul,MSC Agregada,3,M,NA,2021-04-29T11:12:40Z,CSV,NA
2021,43,11422973,Tribunal de Contas do Estado do Rio Grande do Sul,MSC Agregada,4,M,NA,2021-05-13T10:01:02Z,CSV,NA
2021,43,11422973,Tribunal de Contas do Estado do Rio Grande do Sul,MSC Agregada,5,M,NA,2021-06-11T09:12:45Z,CSV,NA
2021,43,11422973,Tribunal de Contas do Estado do Rio Grande do Sul,MSC Agregada,6,M,NA,2021-07-16T12:08:50Z,CSV,NA
2021,43,11422973,Tribunal de Contas do Estado do Rio Grande do Sul,MSC Agregada,7,M,NA,2021-08-11T11:06:24Z,CSV,NA
2021,43,11422973,Tribunal de Contas do Estado do Rio Grande do Sul,MSC Agregada,8,M,NA,2021-09-14T09:47:23Z,CSV,NA
2021,43,11422973,Tribunal de Contas do Estado do Rio Grande do Sul,MSC Agregada,9,M,NA,2021-10-14T12:02:44Z,CSV,NA
2021,43,11422973,Tribunal de Contas do Estado do Rio Grande do Sul,MSC Agregada,10,M,NA,2021-11-11T16:18:32Z,CSV,NA
2021,43,11422973,Tribunal de Contas do Estado do Rio Grande do Sul,MSC Agregada,11,M,NA,2021-12-13T11:43:18Z,CSV,NA
2021,43,11422973,Tribunal de Contas do Estado do Rio Grande do Sul,MSC Agregada,12,M,NA,2022-01-24T10:47:36Z,CSV,NA
2021,43,11422973,Tribunal de Contas do Estado do Rio Grande do Sul,MSC Encerramento,1,A,NA,2022-01-24T11:26:52Z,CSV,NA
2021,43,11422973,Tribunal de Contas do Estado do Rio Grande do Sul,Relatório de Gestão Fiscal,1,Q,HO,2021-05-28T16:18:42Z,M,P
2021,43,11422973,Tribunal de Contas do Estado do Rio Grande do Sul,Relatório de Gestão Fiscal,2,Q,HO,2021-09-30T22:32:46Z,M,P
2021,43,11422973,Tribunal de Contas do Estado do Rio Grande do Sul,Relatório de Gestão Fiscal,3,Q,HO,2022-01-30T22:32:44Z,M,P
2021,43,11422973,Tribunal de Justiça Militar do Rio Grande do Sul,MSC Agregada,1,M,NA,2021-02-25T08:24:08Z,CSV,NA
2021,43,11422973,Tribunal de Justiça Militar do Rio Grande do Sul,MSC Agregada,2,M,NA,2021-03-24T11:30:23Z,CSV,NA
2021,43,11422973,Tribunal de Justiça Militar do Rio Grande do Sul,MSC Agregada,3,M,NA,2021-04-29T11:12:41Z,CSV,NA
2021,43,11422973,Tribunal de Justiça Militar do Rio Grande do Sul,MSC Agregada,4,M,NA,2021-05-13T10:01:02Z,CSV,NA
2021,43,11422973,Tribunal de Justiça Militar do Rio Grande do Sul,MSC Agregada,5,M,NA,2021-06-11T09:12:45Z,CSV,NA
2021,43,11422973,Tribunal de Justiça Militar do Rio Grande do Sul,MSC Agregada,6,M,NA,2021-07-16T12:08:51Z,CSV,NA
2021,43,11422973,Tribunal de Justiça Militar do Rio Grande do Sul,MSC Agregada,7,M,NA,2021-08-11T11:06:25Z,CSV,NA
2021,43,11422973,Tribunal de Justiça Militar do Rio Grande do Sul,MSC Agregada,8,M,NA,2021-09-14T09:47:24Z,CSV,NA
2021,43,11422973,Tribunal de Justiça Militar do Rio Grande do Sul,MSC Agregada,9,M,NA,2021-10-14T12:02:44Z,CSV,NA
2021,43,11422973,Tribunal de Justiça Militar do Rio Grande do Sul,MSC Agregada,10,M,NA,2021-11-11T16:18:32Z,CSV,NA
2021,43,11422973,Tribunal de Justiça Militar do Rio Grande do Sul,MSC Agregada,11,M,NA,2021-12-13T11:43:18Z,CSV,NA
2021,43,11422973,Tribunal de Justiça Militar do Rio Grande do Sul,MSC Agregada,12,M,NA,2022-01-24T10:47:37Z,CSV,NA
2021,43,11422973,Tribunal de Justiça Militar do Rio Grande do Sul,MSC Encerramento,1,A,NA,2022-01-24T11:26:53Z,CSV,NA
2021,43,11422973,Tribunal de Justiça Militar do Rio Grande do Sul,Relatório de Gestão Fiscal,1,Q,HO,2021-05-28T15:58:59Z,M,P
2021,43,11422973,Tribunal de Justiça Militar do Rio Grande do Sul,Relatório de Gestão Fiscal,2,Q,HO,2021-09-30T12:03:06Z,M,P
2021,43,11422973,Tribunal de Justiça Militar do Rio Grande do Sul,Relatório de Gestão Fiscal,3,Q,HO,2022-01-27T14:16:22Z,M,P
2021,43,11422973,Tribunal de Justiça do Estado do Rio Grande do Sul,MSC Agregada,1,M,NA,2021-02-25T08:24:08Z,CSV,NA
2021,43,11422973,Tribunal de Justiça do Estado do Rio Grande do Sul,MSC Agregada,2,M,NA,2021-03-24T11:30:23Z,CSV,NA
2021,43,11422973,Tribunal de Justiça do Estado do Rio Grande do Sul,MSC Agregada,3,M,NA,2021-04-29T11:12:41Z,CSV,NA
2021,43,11422973,Tribunal de Justiça do Estado do Rio Grande do Sul,MSC Agregada,4,M,NA,2021-05-13T10:01:02Z,CSV,NA
2021,43,11422973,Tribunal de Justiça do Estado do Rio Grande do Sul,MSC Agregada,5,M,NA,2021-06-11T09:12:45Z,CSV,NA
2021,43,11422973,Tribunal de Justiça do Estado do Rio Grande do Sul,MSC Agregada,6,M,NA,2021-07-16T12:08:51Z,CSV,NA
2021,43,11422973,Tribunal de Justiça do Estado do Rio Grande do Sul,MSC Agregada,7,M,NA,2021-08-11T11:06:24Z,CSV,NA
2021,43,11422973,Tribunal de Justiça do Estado do Rio Grande do Sul,MSC Agregada,8,M,NA,2021-09-14T09:47:24Z,CSV,NA
2021,43,11422973,Tribunal de Justiça do Estado do Rio Grande do Sul,MSC Agregada,9,M,NA,2021-10-14T12:02:44Z,CSV,NA
2021,43,11422973,Tribunal de Justiça do Estado do Rio Grande do Sul,MSC Agregada,10,M,NA,2021-11-11T16:18:32Z,CSV,NA
2021,43,11422973,Tribunal de Justiça do Estado do Rio Grande do Sul,MSC Agregada,11,M,NA,2021-12-13T11:43:18Z,CSV,NA
2021,43,11422973,Tribunal de Justiça do Estado do Rio Grande do Sul,MSC Agregada,12,M,NA,2022-01-24T10:47:36Z,CSV,NA
2021,43,11422973,Tribunal de Justiça do Estado do Rio Grande do Sul,MSC Encerramento,1,A,NA,2022-01-24T11:26:53Z,CSV,NA
2021,43,11422973,Tribunal de Justiça do Estado do Rio Grande do Sul,Relatório de Gestão Fiscal,1,Q,HO,2021-05-27T19:48:33Z,M,P
2021,43,11422973,Tribunal de Justiça do Estado do Rio Grande do Sul,Relatório de Gestão Fiscal,2,Q,HO,2021-09-28T18:42:02Z,M,P
2021,43,11422973,Tribunal de Justiça do Estado do Rio Grande do Sul,Relatório de Gestão Fiscal,3,Q,HO,2022-01-25T18:54:52Z,M,P
2021,42,7252502,Assembleia Legislativa do Estado de Santa Catarina,MSC Agregada,1,M,NA,2021-02-24T11:48:21Z,CSV,NA
2021,42,7252502,Assembleia Legislativa do Estado de Santa Catarina,MSC Agregada,2,M,NA,2021-03-09T15:09:29Z,CSV,NA
2021,42,7252502,Assembleia Legislativa do Estado de Santa Catarina,MSC Agregada,3,M,NA,2021-04-15T13:40:42Z,CSV,NA
2021,42,7252502,Assembleia Legislativa do Estado de Santa Catarina,MSC Agregada,4,M,NA,2021-05-14T18:17:22Z,CSV,NA
2021,42,7252502,Assembleia Legislativa do Estado de Santa Catarina,MSC Agregada,5,M,NA,2021-07-08T17:08:21Z,CSV,NA
2021,42,7252502,Assembleia Legislativa do Estado de Santa Catarina,MSC Agregada,6,M,NA,2021-07-08T17:09:24Z,CSV,NA
2021,42,7252502,Assembleia Legislativa do Estado de Santa Catarina,MSC Agregada,7,M,NA,2021-08-24T12:51:36Z,CSV,NA
2021,42,7252502,Assembleia Legislativa do Estado de Santa Catarina,MSC Agregada,8,M,NA,2021-09-13T13:44:26Z,CSV,NA
2021,42,7252502,Assembleia Legislativa do Estado de Santa Catarina,MSC Agregada,9,M,NA,2021-11-11T08:31:16Z,CSV,NA
2021,42,7252502,Assembleia Legislativa do Estado de Santa Catarina,MSC Agregada,10,M,NA,2021-11-18T10:58:18Z,CSV,NA
2021,42,7252502,Assembleia Legislativa do Estado de Santa Catarina,MSC Agregada,11,M,NA,2021-12-13T16:18:48Z,CSV,NA
2021,42,7252502,Assembleia Legislativa do Estado de Santa Catarina,MSC Agregada,12,M,NA,2022-01-18T14:25:26Z,CSV,NA
2021,42,7252502,Assembleia Legislativa do Estado de Santa Catarina,MSC Encerramento,1,A,NA,2022-04-08T15:27:05Z,CSV,NA
